id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
843,2026-09-05,11:15,62,Blusa X,Blusa,Verde,M,3,221.2,0.0,663.6,Cartão de Crédito,Online,244.0,15
844,2026-05-16,19:00,44,Calça Básica,Calça,Rosa,GG,4,51.2,20.48,184.32,Cartão de Débito,Física,331.0,19
845,2026-04-23,16:15,67,Blusa Slim,Blusa,Preta,GG,1,275.2,0.0,275.2,PIX,Online,551.0,23
846,2026-03-31,21:45,143,Acessório Esporte,Acessório,Rosa,G,4,129.11,51.64,464.8,PIX,Física,168.0,4
847,2026-04-26,21:30,86,Acessório X,Acessório,Rosa,M,1,318.79,15.94,302.85,Cartão de Crédito,Online,385.0,13
848,2026-08-10,13:30,96,Camiseta Esporte,Camiseta,Azul,G,1,98.46,9.85,88.61,Cartão de Débito,Online,264.0,17
849,2026-03-03,10:30,111,Camiseta Básica,Camiseta,Vermelha,M,1,145.87,14.59,131.28,PIX,Online,575.0,21
850,2026-03-29,14:15,82,Acessório Premium,Acessório,Verde,P,1,84.17,0.0,84.17,Cartão de Débito,Online,464.0,3
851,06/03/26,15:45,110,Calça Premium,Calça,Branca,GG,4,154.18,61.67,555.05,Cartão de Débito,Física,520.0,6
852,2026-04-20,11:00,75,Calça Premium,Calça,Branca,G,2,338.8,33.88,643.72,Crediário,Online,81.0,12
853,2026-03-02,09:45,54,Jaqueta Esporte,Jaqueta,Rosa,M,3,102.55,0.0,307.65,PIX,Online,24.0,23
854,2026-03-01,18:45,98,Jaqueta Premium,Jaqueta,Branca,G,2,74.72,14.94,134.5,Crediário,Física,33.0,5
855,2026-09-22,20:30,171,Bermuda Casual,Bermuda,Preta,P,4,227.85,45.57,865.83,PIX,Online,427.0,24
856,2026-07-04,11:15,66,Vestido Social,Vestido,Azul,GG,3,203.85,0.0,611.55,Dinheiro,Física,67.0,3
857,2026-04-19,09:15,40,Bermuda X,Bermuda,Verde,G,1,167.87,0.0,167.87,Cartão de Débito,Online,574.0,19
858,2026-05-18,19:00,151,Acessório Casual,Acessório,Branca,GG,4,299.55,0.0,1198.2,Cartão de Crédito,Online,56482.0,21
859,2026-06-07,21:30,126,Camiseta Esporte,Camiseta,Vermelha,GG,1,172.09,8.6,163.49,PIX,Física,150.0,19
860,2026-08-16,17:00,50,Blusa Slim,Blusa,Branca,M,1,266.9,0.0,266.9,Dinheiro,Online,126.0,19
861,2026-09-06,11:00,44,Calça Básica,Calça,Rosa,GG,4,51.2,0.0,204.8,Cartão de Débito,Física,65.0,16
862,2026-07-29,21:00,55,Blusa Social,Blusa,Verde,G,4,82.32,16.46,312.82,Cartão de Débito,Física,239.0,12
863,2026-07-20,12:45,80,Acessório Casual,Acessório,Vermelha,M,4,169.78,101.87,577.25,PIX,Online,335.0,7
864,2026-06-08,11:30,67,Blusa Slim,Blusa,Preta,GG,4,275.2,0.0,"R$ 1.100,80",PIX,Física,235.0,21
865,2026-09-24,19:00,180,Camiseta Casual,Camiseta,Azul,GG,2,104.16,10.42,197.9,PIX,Física,71.0,13
866,2026-08-10,16:30,179,Jaqueta Slim,Jaqueta,Preta,G,2,171.21,17.12,325.3,Cartão de Crédito,Física,498.0,14
867,2026-08-08,14:15,162,Bermuda Esporte,Bermuda,Vermelha,M,1,27.56,1.38,26.18,Crediário,Física,599.0,20
868,2026-08-13,14:00,81,Blusa Social,Blusa,Rosa,M,1,154.72,7.74,146.98,Cartão de Crédito,Física,97.0,3
869,2026-07-05,19:00,171,Bermuda Casual,Bermuda,Preta,P,4,227.85,0.0,911.4,PIX,Online,479.0,4
870,2026-09-08,20:45,36,Vestido Casual,Vestido,Preta,GG,1,28.02,0.0,"R$ 28,02",Cartão de Crédito,Online,478.0,4
871,10/04/26,20:45,10,Jaqueta Esporte,Jaqueta,Azul,GG,4,344.13,206.48,1170.04,Cartão de Débito,Física,468.0,10
872,2026-04-12,10:45,21,Vestido Esporte,Vestido,Vermelha,GG,3,168.25,0.0,504.75,PIX,Online,195.0,6
873,2026-07-19,20:00,138,Vestido Casual,Vestido,Branca,GG,2,108.94,0.0,217.88,Cartão de Crédito,Online,161.0,11
874,2026-07-24,10:45,97,Jaqueta X,Jaqueta,Vermelha,M,1,233.22,0.0,233.22,Crediário,Física,116.0,5
875,2026-07-11,20:15,46,Vestido Slim,Vestido,Vermelha,G,2,74.33,14.87,133.79,Cartão de Crédito,Física,443.0,14
876,2026-08-29,10:15,154,Blusa X,Blusa,Azul,M,4,290.09,0.0,1160.36,Dinheiro,Online,332.0,4
877,2026-05-21,12:30,130,Blusa Casual,Blusa,Branca,GG,1,234.73,23.47,211.26,Cartão de Débito,Online,296.0,7
878,2026-06-15,13:00,97,Jaqueta X,Jaqueta,Vermelha,M,3,233.22,0.0,699.66,Cartão de Crédito,Física,570.0,22
879,2026-04-02,11:30,12,Vestido Social,Vestido,Preta,P,1,206.86,31.03,175.83,PIX,Online,521.0,4
880,2026-04-11,18:30,46,Vestido Slim,Vestido,Vermelha,G,3,74.33,33.45,189.54,PIX,Online,506.0,5
881,06/05/26,17:00,173,Vestido Social,Vestido,Azul,G,2,154.45,0.0,308.9,Cartão de Crédito,Física,348.0,12
882,2026-03-24,15:30,167,Blusa Social,Blusa,Azul,GG,1,64.79,9.72,55.07,Cartão de Crédito,Online,215.0,3
883,2026-03-04,17:00,30,Jaqueta X,Jaqueta,Preta,GG,1,73.7,0.0,73.7,Dinheiro,Física,49199.0,18
884,2026-09-17,20:45,173,Vestido Social,Vestido,Azul,G,2,154.45,0.0,"308,90",pix,Física,460.0,7
885,2026-05-13,18:00,164,Acessório Social,Acessório,Vermelha,M,3,151.35,0.0,454.05,Cartão de Débito,Física,7.0,20
886,2026-08-28,20:45,140,Jaqueta Slim,Jaqueta,Verde,G,4,207.04,82.82,745.34,Dinheiro,Física,577.0,12
887,2026-09-12,19:15,115,Jaqueta Casual,Jaqueta,Azul,G,4,237.18,0.0,948.72,PIX,Física,207.0,19
888,2026-06-25,17:45,36,Vestido Casual,Vestido,Preta,GG,3,28.02,0.0,84.06,Cartão de Crédito,Online,128.0,23
889,2026-08-20,17:15,86,Acessório X,Acessório,Rosa,M,3,318.79,0.0,956.37,Cartão de Crédito,Online,295.0,24
890,2026-05-06,12:15,38,Acessório Básica,Acessório,Preta,M,1,180.55,0.0,180.55,PIX,Física,26.0,18
891,2026-04-10,21:45,26,Calça Premium,Calça,Azul,P,1,318.11,47.72,270.39,Dinheiro,Física,332.0,4
892,2026-04-24,20:45,158,Calça Casual,Calça,Branca,GG,3,37.57,11.27,101.44,Cartão de Crédito,Online,171.0,6
893,2026-04-06,21:00,96,Camiseta Esporte,Camiseta,Azul,G,1,98.46,0.0,98.46,PIX,Física,428.0,10
894,2026-06-09,21:30,117,Vestido Premium,Vestido,Preta,GG,3,56.77,0.0,170.31,Cartão de Crédito,Física,95.0,17
895,2026-04-23,18:00,91,Jaqueta Social,Jaqueta,Rosa,M,3,211.55,31.73,602.92,PIX,Física,218.0,7
896,2026-03-23,14:15,110,Calça Premium,Calça,Branca,GG,1,154.18,0.0,154.18,Cartão de Débito,Online,527.0,10
897,2026-08-13,10:30,98,Jaqueta Premium,Jaqueta,Branca,G,4,74.72,0.0,298.88,PIX,Física,358.0,21
898,2026-09-04,19:45,23,Jaqueta Esporte,Jaqueta,Vermelha,P,3,166.11,0.0,498.33,Cartão de Crédito,Física,250.0,24
899,2026-03-01,10:30,60,Blusa X,Blusa,Verde,G,3,274.9,82.47,742.23,Cartão de Crédito,Online,323.0,1
900,25/09/26,09:30,46,Vestido Slim,Vestido,Vermelha,G,4,74.33,44.6,252.72,Crediário,Online,161.0,15
901,2026-09-06,15:45,165,Bermuda Casual,Bermuda,Branca,GG,1,90.52,13.58,76.94,Cartão de Crédito,Física,268.0,2
902,2026-07-17,18:30,57,Blusa X,Blusa,Rosa,P,3,36.77,0.0,110.31,Dinheiro,Online,5.0,24
903,2026-04-05,12:15,94,Calça X,Calça,Cinza,GG,3,281.93,84.58,761.21,Cartão de Crédito,Online,93.0,11
904,2026-07-14,12:30,67,Blusa Slim,Blusa,Preta,GG,2,275.2,0.0,550.4,Cartão de Crédito,Física,,11
905,2026-03-08,17:30,155,Blusa Slim,Blusa,Preta,G,4,221.97,133.18,754.7,Dinheiro,Física,175.0,16
906,2026-06-05,11:30,168,Calça Básica,Calça,Cinza,M,4,218.06,0.0,872.24,PIX,Online,339.0,6
907,2026-03-26,13:15,105,Camiseta Básica,Camiseta,Rosa,G,3,253.97,0.0,761.91,Dinheiro,Física,274.0,17
908,2026-09-22,10:00,7,Bermuda Slim,Bermuda,Branca,P,4,145.46,87.28,494.56,Crediário,Online,60.0,5
909,2026-03-26,21:30,43,Jaqueta Premium,Jaqueta,Verde,P,4,36.09,21.65,122.71,PIX,Online,150.0,9
910,2026-03-07,10:15,41,Blusa Premium,Blusa,Rosa,M,1,43.45,4.35,39.1,Cartão de Débito,Online,11.0,10
911,18-05-2026,16:45,75,Calça Premium,Calça,Branca,G,1,338.8,0.0,338.8,Dinheiro,Online,138.0,25
912,2026-06-14,09:30,63,Calça Esporte,Calça,Rosa,P,1,197.71,0.0,197.71,Dinheiro,Física,513.0,4
913,2026-06-20,18:30,23,Jaqueta Esporte,Jaqueta,Vermelha,P,2,166.11,49.83,282.39,Cartão de Crédito,Online,521.0,18
914,2026-07-29,13:30,155,Blusa Slim,Blusa,Preta,G,1,221.97,33.3,188.67,PIX,Física,509.0,12
915,2026-06-15,16:45,22,Calça X,Calça,Vermelha,M,4,316.01,189.61,1074.43,Cartão de Débito,Física,,17
916,2026-08-24,19:45,83,Vestido X,Vestido,Azul,P,1,40.75,0.0,40.75,Cartão de Débito,Física,223.0,11
917,2026-08-05,21:30,102,Jaqueta Slim,Jaqueta,Azul,P,4,161.01,64.4,579.64,Cartão de Débito,Online,318.0,1
918,2026-08-30,20:00,53,Jaqueta X,Jaqueta,Verde,M,2,291.49,58.3,524.68,Crediário,Online,325.0,3
919,2026-04-11,11:15,13,Camiseta X,Camiseta,Preta,G,3,39.69,5.95,113.12,Cartão de Débito,Física,88.0,17
920,2026-08-05,19:00,35,Acessório Básica,Acessório,Cinza,P,3,145.92,43.78,393.98,Dinheiro,Física,38.0,25
921,2026-03-17,10:45,142,Acessório Básica,Acessório,Azul,P,4,160.25,32.05,608.95,PIX,Física,534.0,12
922,2026-04-07,17:45,68,Bermuda Esporte,Bermuda,Branca,P,4,140.69,0.0,562.76,Crediário,Online,350.0,12
923,2026-08-27,17:30,96,Camiseta Esporte,Camiseta,Azul,G,3,98.46,44.31,251.07,Cartão de Crédito,Física,196.0,21
924,2026-09-03,18:15,32,Blusa Premium,Blusa,Branca,P,1,283.49,0.0,283.49,Cartão de Débito,Online,345.0,8
925,2026-03-29,21:45,133,Jaqueta Slim,Jaqueta,Verde,GG,4,122.97,73.78,418.1,Cartão de Crédito,Física,59.0,11
926,2026-05-04,10:30,28,Blusa Premium,Blusa,Vermelha,M,4,251.27,0.0,1005.08,PIX,Online,267.0,14
927,2026-08-16,09:45,49,Camiseta Básica,Camiseta,Cinza,G,2,318.74,63.75,573.73,Cartão de Crédito,Física,381.0,12
928,2026-08-26,17:45,167,Blusa Social,Blusa,Azul,GG,2,64.79,12.96,"R$ 116,62",Cartão de Débito,Online,61.0,7
929,2026-07-22,19:45,18,Vestido Social,Vestido,Preta,G,4,343.85,137.54,1237.86,PIX,Física,87.0,2
930,2026-09-16,15:45,68,Bermuda Esporte,Bermuda,Branca,P,2,140.69,0.0,281.38,Crediário,Online,589.0,22
931,2026-05-23,11:45,29,Jaqueta Básica,Jaqueta,Azul,M,2,78.25,0.0,156.5,cartao credito,Online,319.0,5
932,2026-06-08,15:45,175,Jaqueta Casual,Jaqueta,Azul,P,2,48.8,0.0,97.6,Cartão de Débito,Online,99.0,5
933,2026-06-27,17:45,39,Jaqueta Slim,Jaqueta,Verde,M,3,247.63,0.0,742.89,PIX,Física,283.0,17
934,2026-08-10,16:00,56,Acessório Social,Acessório,Vermelha,M,1,170.32,0.0,170.32,PIX,Online,208.0,5
935,2026-07-01,17:15,17,Bermuda Social,Bermuda,Preta,P,4,90.49,0.0,361.96,Cartão de Crédito,Física,379.0,15
936,2026-05-01,10:45,141,Bermuda Esporte,Bermuda,Azul,P,3,113.71,0.0,341.13,Crediário,Online,369.0,3
937,2026-03-18,21:30,141,Bermuda Esporte,Bermuda,Azul,P,4,113.71,0.0,454.84,Cartão de Débito,Online,537.0,11
938,2026-05-26,11:45,114,Jaqueta Slim,Jaqueta,Azul,M,1,280.98,14.05,266.93,Crediário,Física,55890.0,17
939,2026-07-02,18:00,121,Jaqueta Esporte,Jaqueta,Vermelha,M,3,326.68,0.0,980.04,Cartão de Crédito,Física,473.0,19
940,2026-06-13,10:45,63,Calça Esporte,Calça,Rosa,P,3,197.71,0.0,593.13,Cartão de Débito,Física,298.0,23
941,2026-03-17,16:15,177,Calça Slim,Calça,Verde,GG,4,128.31,25.66,487.58,PIX,Online,108.0,25
942,2026-09-05,13:15,29,Jaqueta Básica,Jaqueta,Azul,M,2,78.25,0.0,156.5,Crediário,Física,403.0,5
943,2026-07-18,09:15,125,Calça Casual,Calça,Azul,G,3,90.39,0.0,271.17,Cartão de Débito,Online,238.0,19
944,2026-04-11,13:00,18044,Vestido Premium,Vestido,Preta,P,2,302.09,90.63,513.55,PIX,Física,517.0,7
945,2026-04-26, 16:45,13,Camiseta X,Camiseta,Preta,G,1,39.69,0.0,39.69,PIX,Online,448.0,16
946,27/03/2026,10:30,16,Camiseta Social,Camiseta,Cinza,GG,3,331.58,49.74,945.0,Cartão de Débito,Online,322.0,2
947,2026-03-03,12:30,16,Camiseta Social,Camiseta,Cinza,GG,1,331.58,0.0,331.58,PIX,Física,519.0,2
948,2026-08-28,12:30,83,Vestido X,Vestido,Azul,P,1,40.75,6.11,34.64,PIX,Física,,6
949,2026-06-30,17:45,139,Jaqueta Casual,Jaqueta,Branca,M,3,270.43,0.0,811.29,Cartão De Crédito,Online,106.0,13
950,2026-09-13,10:45,76,Blusa Esporte,Blusa,Preta,M,4,343.95,0.0,1375.8,PIX,Online,467.0,9
951,2026-07-11,09:30,165,Bermuda Casual,Bermuda,Branca,GG,1,90.52,0.0,90.52,Dinheiro,Online,183.0,16
952,2026-05-04,12:00,3,Acessório Casual,Acessório,Preta,P,4,164.95,65.98,593.82,PIX,Física,180.0,20
953,2026-09-22,16:45,113,Acessório Slim,Acessório,Azul,GG,1,211.74,0.0,211.74,Cartão de Débito,Física,151.0,4
954,2026-03-14,14:45,174,Vestido Social,Vestido,Vermelha,P,4,168.54,101.12,573.04,Cartão de Crédito,Física,321.0,23
955,2026-08-21,17:15,145,Camiseta Social,Camiseta,Branca,G,4,148.84,29.77,565.59,Cartão de Débito,Física,370.0,5
956,2026-08-27,18:00,97,Jaqueta X,Jaqueta,Vermelha,M,4,233.22,0.0,932.88,Cartão de Débito,Física,77.0,5
957,2026-06-16,11:15,8,Camiseta Slim,Camiseta,Vermelha,G,4,189.75,0.0,759.0,cartão de crédito,Física,1.0,24
958,2026-09-07,13:30,134,Calça Casual,Calça,Vermelha,M,1,149.43,0.0,149.43,PIX,Física,95.0,22
959,2026-05-23,17:00,114,Jaqueta Slim,Jaqueta,Azul,M,3,280.98,0.0,842.94,Crediário,Online,150.0,12
960,2026-04-15,14:45,23,Jaqueta Esporte,Jaqueta,Vermelha,P,3,166.11,0.0,498.33,PIX,Online,156.0,22
961,2026-03-01,12:15,178,Vestido Premium,Vestido,Preta,P,3,302.09,45.31,860.96,Dinheiro,Online,95.0,3
962,2026-06-12,12:45,58,Vestido Premium,Vestido,Verde,M,3,252.14,0.0,756.42,Cartão de Crédito,Física,191.0,13
963,2026-09-25,11:30,106,Blusa Casual,Blusa,Branca,P,4,74.15,29.66,"R$ 266,94",Cartão de Débito,Online,75.0,23
964,2026-03-23,21:45,165,Bermuda Casual,Bermuda,Branca,GG,4,90.52,0.0,362.08,Dinheiro,Online,517.0,4
965,2026-06-29,12:00,27,Vestido Casual,Vestido,Preta,GG,2,324.09,0.0,648.18,Crediário,Física,551.0,1
966,2026-09-12,12:45,30,Jaqueta X,Jaqueta,Preta,GG,1,73.7,0.0,73.7,Cartão de Débito,Física,83.0,11
967,2026-04-14,19:30,143,Acessório Esporte,Acessório,Rosa,G,3,129.11,0.0,387.33,Crediário,Online,274.0,13
968,2026-03-01,17:45,146,Bermuda Slim,Bermuda,Cinza,P,2,171.6,0.0,343.2,Cartão de Débito,Online,237.0,19
969,2026-07-18,14:15,7,Bermuda Slim,Bermuda,Branca,P,3,145.46,0.0,436.38,Cartão de Crédito,Física,124.0,18
970,2026-08-20,12:45,173,Vestido Social,Vestido,Azul,G,1,154.45,0.0,154.45,Cartão de Débito,Física,303.0,2
971,2026-04-30,17:45,73,Jaqueta Básica,Jaqueta,Preta,M,2,71.22,21.37,121.07,Dinheiro,Física,377.0,22
972,2026-08-10,19:30,13,Camiseta X,Camiseta,Preta,G,2,39.69,7.94,71.44,PIX,Online,432.0,14
973,2026-05-12,13:30,65,Vestido Premium,Vestido,Branca,GG,1,304.89,15.24,289.65,Cartão de Crédito,Online,138.0,14
974,2026-06-17,18:45,173,Vestido Social,Vestido,Azul,G,1,154.45,0.0,154.45,Cartão de Débito,Física,397.0,25
975,2026-06-30,09:15,106,Blusa Casual,Blusa,Branca,P,3,74.15,22.25,200.2,Cartão de Débito,Física,172.0,6
976,2026-06-16,18:15,169,Acessório Social,Acessório,Cinza,GG,2,323.67,1182.6810702760495,614.97,Cartão de Débito,Física,374.0,16
977,2026-08-04,12:45,131,Blusa Slim,Blusa,Vermelha,P,2,278.74,0.0,557.48,PIX,Online,135.0,4
978,2026-03-11,10:00,103,Acessório Premium,Acessório,Verde,G,2,179.71,53.91,305.51,PIX,Online,547.0,12
979,2026-08-25,14:00,138,Vestido Casual,Vestido,Branca,GG,4,108.94,0.0,435.76,Dinheiro,Online,229.0,15
980,2026-03-13,12:30,141,Bermuda Esporte,Bermuda,Azul,P,1,113.71,5.69,108.02,Cartão de Crédito,Física,513.0,2
981,2026-03-30,11:15,71,Jaqueta Básica,Jaqueta,Azul,GG,1,341.23,0.0,"341,23",Cartão de Débito,Online,57.0,14
982,2026-05-18,13:15,47,Calça Social,Calça,Vermelha,GG,1,108.69,5.43,103.26,Crediário,Online,,20
983,2026-03-25,18:15,114,Jaqueta Slim,Jaqueta,Azul,M,3,280.98,84.29,758.65,Dinheiro,Física,577.0,22
984,2026-07-17,21:45,97,Jaqueta X,Jaqueta,Vermelha,M,3,233.22,104.95,594.71,Cartão de Crédito,Física,288.0,1
985,2026-06-22,17:45,97,Jaqueta X,Jaqueta,Vermelha,M,2,233.22,23.32,443.12,Cartão de Crédito,Física,493.0,25
986,2026-03-23,15:30,151,Acessório Casual,Acessório,Branca,GG,1,299.55,14.98,284.57,Cartão de Débito,Online,236.0,7
987,2026-08-18,11:45,176,Calça Básica,Calça,Cinza,GG,3,182.47,0.0,547.41,Cartão de Débito,Online,28.0,15
988,2026-09-22,18:15,100,Blusa X,Blusa,Rosa,P,4,160.64,0.0,642.56,Cartão de Débito,Física,,4
989,2026-06-24,09:30,72,Blusa Slim,Blusa,Cinza,GG,1,334.5,0.0,334.5,Crediário,Online,199.0,18
990,2026-07-17,12:15,157,Blusa Esporte,Blusa,Cinza,GG,2,126.53,0.0,253.06,Crediário,Online,291.0,2
991,2026-07-25,12:15,164,Acessório Social,Acessório,Vermelha,M,3,151.35,45.4,408.65,PIX,Online,245.0,16
992,2026-07-01,21:30,179,Jaqueta Slim,Jaqueta,Preta,G,3,171.21,0.0,513.63,PIX,Física,373.0,4
993,2026-03-26, 11:00 ,75,Calça Premium,Calça,Branca,G,3,338.8,0.0,1016.4,Cartão de Débito,Física,172.0,12
994,2026-07-05,14:00,26,Calça Premium,Calça,Azul,P,2,318.11,63.62,572.6,PIX,Online,542.0,25
995,2026-06-13,09:45,178,Vestido Premium,Vestido,Preta,P,3,302.09,45.31,860.96,Cartão de Débito,Física,170.0,11
996,2026-03-31,21:30,78,Blusa Social,Blusa,Rosa,P,2,91.57,9.16,173.98,Cartão de Crédito,Física,155.0,8
997,2026-05-18,13:00,5,Bermuda Casual,Bermuda,Preta,M,4,252.59,0.0,1010.36,Pix,Online,170.0,15
998,2026-07-06,16:00,102,Jaqueta Slim,Jaqueta,Azul,P,1,161.01,0.0,161.01,Cartão de Débito,Física,99.0,19
999,2026-08-10,21:00,40,Bermuda X,Bermuda,Verde,G,4,167.87,67.15,604.33,Cartão de Débito,Física,2.0,21
1000,2026-05-18,18:30,95,Vestido X,Vestido,Vermelha,GG,4,146.94,0.0,587.76,Cartão de Débito,Online,396.0,22
1001,2026-05-12,14:15,154,Blusa X,Blusa,Azul,M,1,290.09,0.0,290.09,Cartão de Débito,Física,22.0,9
1002,2026-08-12,15:30,58,Vestido Premium,Vestido,Verde,M,2,252.14,50.43,453.85,PIX,Física,567.0,13
1003,2026-06-23,15:45,159,Camiseta Esporte,Camiseta,Preta,M,2,150.94,45.28,256.6,Cartão de Débito,Física,547.0,20
1004,2026-05-14,19:30,170,Blusa Casual,Blusa,Vermelha,P,1,144.13,7.21,136.92,PIX,Online,,22
1005,2026-03-12,12:15,46,Vestido Slim,Vestido,Vermelha,G,3,74.33,0.0,222.99,Dinheiro,Online,166.0,20
1006,2026-07-20,21:15,79,Blusa X,Blusa,Azul,P,4,320.08,0.0,1280.32,Dinheiro,Física,75.0,10
1007,2026-09-22,21:00,39,Jaqueta Slim,Jaqueta,Verde,M,4,247.63,99.05,891.47,PIX,Física,387.0,11
1008,2026-04-13,21:15,165,Bermuda Casual,Bermuda,Branca,GG,-1,90.52,0.0,90.52,Dinheiro,Online,142.0,3
1009,2026-07-15,09:30,25,Jaqueta Básica,Jaqueta,Vermelha,G,4,94.73,18.95,359.97,PIX,Física,324.0,18
1010,2026-08-27,13:30,136,Blusa Slim,Blusa,Verde,GG,2,184.09,18.41,349.77,Cartão de Crédito,Física,546.0,10
1011,2026-04-09,21:00,3,Acessório Casual,Acessório,Preta,P,3,164.95,0.0,494.85,Dinheiro,Online,22.0,17
1012,2026-05-26,16:00,180,Camiseta Casual,Camiseta,Azul,GG,4,104.16,41.66,374.98,PIX,Online,178.0,5
1013,2026-05-22,18:00,106,Blusa Casual,Blusa,Branca,P,3,74.15,0.0,"222,45",Cartão de Crédito,Física,37.0,23
1014,2026-06-21,20:00,108,Calça Premium,Calça,Azul,M,4,79.58,0.0,318.32,PIX,Online,428.0,12
1015,2026-09-21,12:30,67,Blusa Slim,Blusa,Preta,GG,1,275.2,0.0,275.2,Cartão de Crédito,Física,530.0,3
1016,2026-09-03,21:30,57,Blusa X,Blusa,Rosa,P,4,36.77,0.0,147.08,Crediário,Online,78.0,11
1017,2026-04-03,17:45,71,Jaqueta Básica,Jaqueta,Azul,GG,3,341.23,153.55,870.14,PIX,Física,134.0,8
1018,2026-03-18,20:30,87,Camiseta Básica,Camiseta,Branca,M,1,174.19,17.42,156.77,Pix,Online,306.0,13
1019,2026-06-26,12:30,163,Calça Premium,Calça,Rosa,M,4,308.62,0.0,1234.48,Cartão de Débito,Online,431.0,10
1020,2026-08-29,17:45,179,Jaqueta Slim,Jaqueta,Preta,G,2,171.21,34.24,308.18,Crediário,Online,59.0,10
1021,2026-07-03,21:00,9,Jaqueta Premium,Jaqueta,Rosa,P,3,251.41,113.13,641.1,PIX,Física,415.0,9
1022,2026-07-08,09:30,37,Calça Slim,Calça,Preta,G,2,108.74,21.75,195.73,Cartão de Débito,Online,496.0,18
1023,2026-07-28,15:45,118,Acessório Social,Acessório,Verde,GG,1,151.68,0.0,151.68,Dinheiro,Online,161.0,3
1024,2026-04-30,17:00,73,Jaqueta Básica,Jaqueta,Preta,M,1,71.22,0.0,71.22,Cartão de Débito,Online,226.0,19
1025,2026-07-02,19:15,56,Acessório Social,Acessório,Vermelha,M,2,170.32,51.1,289.54,Cartão de Crédito,Física,594.0,9
1026,2026-04-29,17:45,110,Calça Premium,Calça,Branca,GG,3,154.18,46.25,416.29,Crediário,Física,205.0,25
1027,2026-05-08,10:00,98,Jaqueta Premium,Jaqueta,Branca,G,1,74.72,3.74,70.98,Cartão de Débito,Online,240.0,18
1028,21/08/2026,19:15,2,Blusa Casual,Blusa,Preta,GG,2,73.53,0.0,147.06,Cartão de Débito,Online,11.0,13
1029,2026-07-28,15:30,175,Jaqueta Casual,Jaqueta,Azul,P,2,48.8,0.0,97.6,PIX,Online,288.0,5
1030,2026-05-03,20:15,2,Blusa Casual,Blusa,Preta,GG,2,73.53,14.71,132.35,PIX,Online,65.0,4
1031,2026-06-20,15:45,18,Vestido Social,Vestido,Preta,G,1,343.85,0.0,343.85,Cartão de Crédito,Online,163.0,13
1032,2026-09-21,14:15  ,81,Blusa Social,Blusa,Rosa,M,4,154.72,30.94,587.94,Cartão de Crédito,Online,285.0,8
1033,20/03/2026,11:15,122,Blusa Premium,Blusa,Branca,M,2,337.75,0.0,675.5,Cartão de Débito,Física,402.0,1
1034,2026-06-27,11:45,137,Calça Esporte,Calça,Branca,G,2,120.05,36.02,204.08,Cartão de Crédito,Online,415.0,15
1035,2026-08-18,10:45,92,Acessório Casual,Acessório,Rosa,GG,4,97.33,58.4,"R$ 330,92",Cartão de Débito,Física,137.0,23
1036,12/04/26,20:15,149,Blusa Slim,Blusa,Rosa,P,2,118.24,0.0,236.48,PIX,Física,156.0,18
1037,2026-04-03,18:45,32,Blusa Premium,Blusa,Branca,P,1,283.49,28.35,255.14,Cartão de Débito,Online,75.0,24
1038,2026-08-17,13:45,32,Blusa Premium,Blusa,Branca,P,2,283.49,56.7,510.28,Cartão de Débito,Online,596.0,13
1039,2026-03-21,09:45,1,Vestido Casual,Vestido,Verde,P,1,315.12,47.27,267.85,Crediário,Online,518.0,25
1040,2026-08-12,12:15,132,Vestido X,Vestido,Branca,P,3,282.33,0.0,846.99,Cartão de Crédito,Online,325.0,20
1041,2026-06-23,10:30,34,Acessório Básica,Acessório,Rosa,GG,2,95.07,28.52,"161,62",PIX,Física,494.0,9
1042,2026-07-29,14:30,145,Camiseta Social,Camiseta,Branca,G,1,148.84,7.44,141.4,Cartão de Débito,Física,385.0,10
1043,2026-05-14,10:45,42,Jaqueta Esporte,Jaqueta,Verde,P,1,151.48,7.57,"143,91",Cartão de Crédito,Online,29.0,24
1044,26/04/2026,13:00,81,Blusa Social,Blusa,Rosa,M,1,154.72,0.0,154.72,Crediário,Física,165.0,25
1045,2026-06-24,17:15,175,Jaqueta Casual,Jaqueta,Azul,P,1,48.8,4.88,43.92,Crediário,Online,,7
1046,2026-06-08,17:15,5,Bermuda Casual,Bermuda,Preta,M,1,252.59,25.26,227.33,Cartão de Crédito,Física,229.0,11
1047,2026-08-15,15:30,146,Bermuda Slim,Bermuda,Cinza,P,2,171.6,51.48,291.72,Dinheiro,Online,559.0,6
1048,2026-07-04,17:30,25,Jaqueta Básica,Jaqueta,Vermelha,G,3,94.73,0.0,284.19,Dinheiro,Online,372.0,3
1049,04/04/26,15:00,125,Calça Casual,Calça,Azul,G,2,90.39,9.04,171.74,Cartão de Débito,Online,27.0,9
1050,2026-05-25,20:00,140,Jaqueta Slim,Jaqueta,Verde,G,4,207.04,124.22,703.94,Cartão de Débito,Online,241.0,1
1051,2026-03-17,15:15,68,Bermuda Esporte,Bermuda,Branca,P,4,140.69,84.41,478.35,Cartão de Débito,Online,530.0,3
1052,2026-04-27,11:15,173,Vestido Social,Vestido,Azul,G,1,154.45,7.72,146.73,Cartão de Crédito,Online,396.0,20
